Timestamp,Temperature,Humidity
2/4/2024 20:22,52.65,44.98
2/4/2024 20:23,52.61,44.98
2/4/2024 20:24,52.59,44.97
2/4/2024 20:25,52.59,44.98
2/4/2024 20:26,52.59,44.97
2/4/2024 20:27,52.54,44.95
2/4/2024 20:28,52.54,44.95
2/4/2024 20:29,52.54,44.94
2/4/2024 20:30,52.52,44.91
2/4/2024 20:31,52.48,44.9
2/4/2024 20:32,52.48,44.91
2/4/2024 20:33,52.47,44.93
2/4/2024 20:34,52.43,44.92
2/4/2024 20:35,52.43,44.92
2/4/2024 20:36,52.41,44.92
2/4/2024 20:37,52.41,44.92
2/4/2024 20:38,52.39,44.93
2/4/2024 20:39,52.36,44.93
2/4/2024 20:40,52.36,44.89
2/4/2024 20:41,52.36,44.89
2/4/2024 20:42,52.34,44.91
2/4/2024 20:43,52.3,44.89
2/4/2024 20:44,52.3,44.88
2/4/2024 20:45,52.29,44.88
2/4/2024 20:46,52.29,44.89
2/4/2024 20:47,52.27,44.88
2/4/2024 20:48,52.27,44.87
2/4/2024 20:49,52.23,44.86
2/4/2024 20:50,52.21,44.86
2/4/2024 20:51,52.18,44.86
2/4/2024 20:52,52.18,44.85
2/4/2024 20:53,52.18,44.85
2/4/2024 20:54,52.16,44.86
2/4/2024 20:55,52.16,44.87
2/4/2024 20:56,52.14,44.82
2/4/2024 20:57,52.11,44.84
2/4/2024 20:58,52.09,44.85
2/4/2024 20:59,52.09,44.87
2/4/2024 21:00,52.09,44.83
2/4/2024 21:01,52.05,44.82
2/4/2024 21:02,52.09,44.8
2/4/2024 21:03,52.05,44.77
2/4/2024 21:04,52.05,44.74
2/4/2024 21:05,52.03,44.75
2/4/2024 21:06,52.03,44.75
2/4/2024 21:07,52.03,44.74
2/4/2024 21:08,52,44.73
2/4/2024 21:09,51.98,44.75
2/4/2024 21:10,52,44.72
2/4/2024 21:11,51.98,44.72
2/4/2024 21:12,51.98,44.69
2/4/2024 21:13,51.96,44.71
2/4/2024 21:14,51.96,44.72
2/4/2024 21:15,51.93,44.79
2/4/2024 21:16,51.93,44.76
2/4/2024 21:17,51.91,44.8
2/4/2024 21:18,51.89,44.78
2/4/2024 21:19,51.85,44.78
2/4/2024 21:20,51.84,44.76
2/4/2024 21:21,51.84,44.76
2/4/2024 21:22,51.84,44.76
2/4/2024 21:23,51.84,44.78
2/4/2024 21:24,51.8,44.77
2/4/2024 21:25,51.78,44.75
2/4/2024 21:26,51.78,44.74
2/4/2024 21:27,51.76,44.76
2/4/2024 21:28,51.73,44.75
2/4/2024 21:29,51.73,44.74
2/4/2024 21:30,51.71,44.74
2/4/2024 21:31,51.67,44.75
2/4/2024 21:32,51.66,44.74
2/4/2024 21:33,51.66,44.73
2/4/2024 21:34,51.64,44.75
2/4/2024 21:35,51.64,44.71
2/4/2024 21:36,51.6,44.73
2/4/2024 21:37,51.6,44.74
2/4/2024 21:38,51.58,44.73
2/4/2024 21:39,51.55,44.72
2/4/2024 21:40,51.55,44.72
2/4/2024 21:41,51.55,44.74
2/4/2024 21:42,51.53,44.7
2/4/2024 21:43,51.53,44.73
2/4/2024 21:44,51.49,44.73
2/4/2024 21:45,51.49,44.69
2/4/2024 21:46,51.48,44.69
2/4/2024 21:47,51.42,44.7
2/4/2024 21:48,51.42,44.7
2/4/2024 21:49,51.42,44.68
2/4/2024 21:50,51.4,44.66
2/4/2024 21:51,51.4,44.7
2/4/2024 21:52,51.37,44.67
2/4/2024 21:53,51.37,44.68
2/4/2024 21:54,51.35,44.67
2/4/2024 21:55,51.33,44.67
2/4/2024 21:56,51.33,44.65
2/4/2024 21:57,51.3,44.67
2/4/2024 21:58,51.28,44.66
2/4/2024 21:59,51.28,44.64
2/4/2024 22:00,51.24,44.64
2/4/2024 22:01,51.24,44.66
2/4/2024 22:02,51.24,44.65
2/4/2024 22:03,51.22,44.65
2/4/2024 22:04,51.22,44.63
2/4/2024 22:05,51.19,44.61
2/4/2024 22:06,51.17,44.66
2/4/2024 22:07,51.15,44.64
2/4/2024 22:08,51.15,44.64
2/4/2024 22:09,51.12,44.65
2/4/2024 22:10,51.12,44.64
2/4/2024 22:11,51.12,44.64
2/4/2024 22:12,51.06,44.61
2/4/2024 22:13,51.06,44.61
2/4/2024 22:14,51.06,44.57
2/4/2024 22:15,51.04,44.6
2/4/2024 22:16,51.03,44.62
2/4/2024 22:17,51.03,44.61
2/4/2024 22:18,51.03,44.6
2/4/2024 22:19,50.99,44.58
2/4/2024 22:20,50.99,44.55
2/4/2024 22:21,50.97,44.55
2/4/2024 22:22,50.99,44.52
2/4/2024 22:23,50.97,44.49
2/4/2024 22:24,50.97,44.49
2/4/2024 22:25,50.94,44.47
2/4/2024 22:26,50.94,44.48
2/4/2024 22:27,50.92,44.46
2/4/2024 22:28,50.92,44.46
2/4/2024 22:29,50.9,44.46
2/4/2024 22:30,50.92,44.46
2/4/2024 22:31,50.86,44.47
2/4/2024 22:32,50.86,44.44
2/4/2024 22:33,50.86,44.46
2/4/2024 22:34,50.86,44.44
2/4/2024 22:35,50.86,44.45
2/4/2024 22:36,50.85,44.4
2/4/2024 22:37,50.85,44.43
2/4/2024 22:38,50.85,44.41
2/4/2024 22:39,50.79,44.41
2/4/2024 22:40,50.79,44.4
2/4/2024 22:41,50.79,44.4
2/4/2024 22:42,50.77,44.45
2/4/2024 22:43,50.74,44.49
2/4/2024 22:44,50.74,44.52
2/4/2024 22:45,50.74,44.53
2/4/2024 22:46,50.74,44.51
2/4/2024 22:47,50.72,44.52
2/4/2024 22:48,50.68,44.52
2/4/2024 22:49,50.68,44.48
2/4/2024 22:50,50.67,44.48
2/4/2024 22:51,50.65,44.48
2/4/2024 22:52,50.61,44.48
2/4/2024 22:53,50.61,44.49
2/4/2024 22:54,50.59,44.51
2/4/2024 22:55,50.56,44.48
2/4/2024 22:56,50.56,44.49
2/4/2024 22:57,50.56,44.48
2/4/2024 22:58,50.54,44.5
2/4/2024 22:59,50.52,44.48
2/4/2024 23:00,50.49,44.47
2/4/2024 23:01,50.49,44.48
2/4/2024 23:02,50.49,44.43
2/4/2024 23:03,50.45,44.45
2/4/2024 23:04,50.45,44.46
2/4/2024 23:05,50.43,44.42
2/4/2024 23:06,50.41,44.42
2/4/2024 23:07,50.38,44.46
2/4/2024 23:08,50.38,44.43
2/4/2024 23:09,50.36,44.44
2/4/2024 23:10,50.34,44.43
2/4/2024 23:11,50.34,44.44
2/4/2024 23:12,50.36,44.44
2/4/2024 23:13,50.31,44.42
2/4/2024 23:14,50.29,44.41
2/4/2024 23:15,50.29,44.42
2/4/2024 23:16,50.25,44.42
2/4/2024 23:17,50.25,44.41
2/4/2024 23:18,50.23,44.42
2/4/2024 23:19,50.23,44.38
2/4/2024 23:20,50.22,44.42
2/4/2024 23:21,50.18,44.42
2/4/2024 23:22,50.18,44.43
2/4/2024 23:23,50.18,44.38
2/4/2024 23:24,50.16,44.37
2/4/2024 23:25,50.13,44.39
2/4/2024 23:26,50.13,44.38
2/4/2024 23:27,50.11,44.39
2/4/2024 23:28,50.07,44.37
2/4/2024 23:29,50.07,44.37
2/4/2024 23:30,50.05,44.38
2/4/2024 23:31,50.07,44.39
2/4/2024 23:32,50.04,44.33
2/4/2024 23:33,50,44.37
2/4/2024 23:34,50,44.37
2/4/2024 23:35,49.98,44.36
2/4/2024 23:36,49.98,44.4
2/4/2024 23:37,49.95,44.36
2/4/2024 23:38,49.95,44.37
2/4/2024 23:39,49.93,44.36
2/4/2024 23:40,49.93,44.35
2/4/2024 23:41,49.93,44.35
2/4/2024 23:42,49.91,44.33
2/4/2024 23:43,49.91,44.26
2/4/2024 23:44,49.87,44.26
2/4/2024 23:45,49.87,44.25
2/4/2024 23:46,49.86,44.26
2/4/2024 23:47,49.86,44.22
2/4/2024 23:48,49.86,44.25
2/4/2024 23:49,49.86,44.2
2/4/2024 23:50,49.82,44.21
2/4/2024 23:51,49.82,44.22
2/4/2024 23:52,49.8,44.21
2/4/2024 23:53,49.8,44.2
2/4/2024 23:54,49.78,44.21
2/4/2024 23:55,49.75,44.24
2/4/2024 23:56,49.75,44.3
2/4/2024 23:57,49.75,44.29
2/4/2024 23:58,49.73,44.3
2/4/2024 23:59,49.71,44.29
2/5/2024 0:00,49.71,44.3
2/5/2024 0:01,49.68,44.31
2/5/2024 0:02,49.68,44.3
2/5/2024 0:03,49.66,44.29
2/5/2024 0:04,49.66,44.28
2/5/2024 0:05,49.6,44.31
2/5/2024 0:06,49.6,44.27
2/5/2024 0:07,49.6,44.29
2/5/2024 0:08,49.57,44.28
2/5/2024 0:09,49.57,44.3
2/5/2024 0:10,49.55,44.29
2/5/2024 0:11,49.53,44.26
2/5/2024 0:12,49.53,44.28
2/5/2024 0:13,49.5,44.26
2/5/2024 0:14,49.5,44.26
2/5/2024 0:15,49.48,44.29
2/5/2024 0:16,49.48,44.26
2/5/2024 0:17,49.44,44.27
2/5/2024 0:18,49.42,44.27
2/5/2024 0:19,49.41,44.28
2/5/2024 0:20,49.41,44.27
2/5/2024 0:21,49.37,44.26
2/5/2024 0:22,49.37,44.23
2/5/2024 0:23,49.37,44.27
2/5/2024 0:24,49.37,44.26
2/5/2024 0:25,49.32,44.29
2/5/2024 0:26,49.32,44.25
2/5/2024 0:27,49.3,44.24
2/5/2024 0:28,49.26,44.23
2/5/2024 0:29,49.26,44.24
2/5/2024 0:30,49.24,44.25
2/5/2024 0:31,49.24,44.2
2/5/2024 0:32,49.24,44.21
2/5/2024 0:33,49.23,44.23
2/5/2024 0:34,49.19,44.22
2/5/2024 0:35,49.19,44.22
2/5/2024 0:36,49.17,44.2
2/5/2024 0:37,49.14,44.2
2/5/2024 0:38,49.14,44.23
2/5/2024 0:39,49.12,44.21
2/5/2024 0:40,49.1,44.19
2/5/2024 0:41,49.1,44.2
2/5/2024 0:42,49.1,44.2
2/5/2024 0:43,49.06,44.18
2/5/2024 0:44,49.05,44.21
2/5/2024 0:45,49.01,44.2
2/5/2024 0:46,49.01,44.2
2/5/2024 0:47,48.99,44.2
2/5/2024 0:48,49.01,44.2
2/5/2024 0:49,48.99,44.19
2/5/2024 0:50,48.99,44.17
2/5/2024 0:51,48.96,44.21
2/5/2024 0:52,48.94,44.2
2/5/2024 0:53,48.92,44.2
2/5/2024 0:54,48.88,44.17
2/5/2024 0:55,48.88,44.16
2/5/2024 0:56,48.88,44.18
2/5/2024 0:57,48.88,44.17
2/5/2024 0:58,48.87,44.18
2/5/2024 0:59,48.87,44.15
2/5/2024 1:00,48.81,44.16
2/5/2024 1:01,48.83,44.13
2/5/2024 1:02,48.83,44.12
2/5/2024 1:03,48.81,44.07
2/5/2024 1:04,48.81,44.07
2/5/2024 1:05,48.79,44.07
2/5/2024 1:06,48.79,44.07
2/5/2024 1:07,48.79,44.05
2/5/2024 1:08,48.76,44.06
2/5/2024 1:09,48.74,44
2/5/2024 1:10,48.74,44.03
2/5/2024 1:11,48.72,44.04
2/5/2024 1:12,48.74,44.03
2/5/2024 1:13,48.72,43.99
2/5/2024 1:14,48.69,44.02
2/5/2024 1:15,48.69,44.01
2/5/2024 1:16,48.69,44.02
2/5/2024 1:17,48.67,44.04
2/5/2024 1:18,48.63,44.02
2/5/2024 1:19,48.63,43.99
2/5/2024 1:20,48.63,44.02
2/5/2024 1:21,48.61,43.97
2/5/2024 1:22,48.6,43.99
2/5/2024 1:23,48.61,44.06
2/5/2024 1:24,48.6,44.07
2/5/2024 1:25,48.56,44.08
2/5/2024 1:26,48.54,44.11
2/5/2024 1:27,48.54,44.13
2/5/2024 1:28,48.54,44.11
2/5/2024 1:29,48.51,44.1
2/5/2024 1:30,48.49,44.13
2/5/2024 1:31,48.49,44.12
2/5/2024 1:32,48.49,44.11
2/5/2024 1:33,48.45,44.15
2/5/2024 1:34,48.43,44.14
2/5/2024 1:35,48.42,44.11
2/5/2024 1:36,48.42,44.1
2/5/2024 1:37,48.42,44.12
2/5/2024 1:38,48.38,44.14
2/5/2024 1:39,48.38,44.12
2/5/2024 1:40,48.36,44.14
2/5/2024 1:41,48.33,44.1
2/5/2024 1:42,48.33,44.1
2/5/2024 1:43,48.31,44.1
2/5/2024 1:44,48.29,44.14
2/5/2024 1:45,48.29,44.11
2/5/2024 1:46,48.25,44.1
2/5/2024 1:47,48.24,44.11
2/5/2024 1:48,48.24,44.11
2/5/2024 1:49,48.24,44.12
2/5/2024 1:50,48.22,44.09
2/5/2024 1:51,48.18,44.12
2/5/2024 1:52,48.18,44.11
2/5/2024 1:53,48.18,44.12
2/5/2024 1:54,48.16,44.07
2/5/2024 1:55,48.16,44.12
2/5/2024 1:56,48.13,44.11
2/5/2024 1:57,48.11,44.08
2/5/2024 1:58,48.07,44.08
2/5/2024 1:59,48.07,44.07
2/5/2024 2:00,48.07,44.08
2/5/2024 2:01,48.06,44.11
2/5/2024 2:02,48.02,44.11
2/5/2024 2:03,48.02,44.09
2/5/2024 2:04,48,44.06
2/5/2024 2:05,48,44.08
2/5/2024 2:06,47.98,44.08
2/5/2024 2:07,47.95,44.09
2/5/2024 2:08,47.95,44.06
2/5/2024 2:09,47.93,44.07
2/5/2024 2:10,47.89,44.06
2/5/2024 2:11,47.89,44.04
2/5/2024 2:12,47.89,44.07
2/5/2024 2:13,47.89,44.07
2/5/2024 2:14,47.88,44.1
2/5/2024 2:15,47.84,44.07
2/5/2024 2:16,47.82,44.07
2/5/2024 2:17,47.82,44.09
2/5/2024 2:18,47.8,44.05
2/5/2024 2:19,47.77,44.06
2/5/2024 2:20,47.77,44.06
2/5/2024 2:21,47.75,44.04
2/5/2024 2:22,47.75,44.04
2/5/2024 2:23,47.73,44
2/5/2024 2:24,47.73,43.99
2/5/2024 2:25,47.7,43.94
2/5/2024 2:26,47.7,43.93
2/5/2024 2:27,47.7,43.9
2/5/2024 2:28,47.68,43.92
2/5/2024 2:29,47.64,43.9
2/5/2024 2:30,47.64,43.92
2/5/2024 2:31,47.64,43.88
2/5/2024 2:32,47.64,43.9
2/5/2024 2:33,47.62,43.86
2/5/2024 2:34,47.62,43.89
2/5/2024 2:35,47.62,43.86
2/5/2024 2:36,47.57,43.84
2/5/2024 2:37,47.57,43.86
2/5/2024 2:38,47.55,43.92
2/5/2024 2:39,47.55,43.97
2/5/2024 2:40,47.52,43.96
2/5/2024 2:41,47.52,43.97
2/5/2024 2:42,47.5,43.95
2/5/2024 2:43,47.48,43.99
2/5/2024 2:44,47.48,43.98
2/5/2024 2:45,47.48,44
2/5/2024 2:46,47.44,44
2/5/2024 2:47,47.44,43.99
2/5/2024 2:48,47.44,44.01
2/5/2024 2:49,47.43,43.99
2/5/2024 2:50,47.39,43.98
2/5/2024 2:51,47.39,43.99
2/5/2024 2:52,47.37,43.97
2/5/2024 2:53,47.34,43.97
2/5/2024 2:54,47.34,43.97
2/5/2024 2:55,47.34,43.97
2/5/2024 2:56,47.32,43.99
2/5/2024 2:57,47.26,44
2/5/2024 2:58,47.3,43.99
2/5/2024 2:59,47.26,43.97
2/5/2024 3:00,47.25,43.97
2/5/2024 3:01,47.25,44
2/5/2024 3:02,47.21,44.01
2/5/2024 3:03,47.19,43.98
2/5/2024 3:04,47.17,43.97
2/5/2024 3:05,47.19,43.98
2/5/2024 3:06,47.17,43.95
2/5/2024 3:07,47.17,43.97
2/5/2024 3:08,47.14,43.99
2/5/2024 3:09,47.12,43.97
2/5/2024 3:10,47.12,43.99
2/5/2024 3:11,47.1,43.99
2/5/2024 3:12,47.1,43.95
2/5/2024 3:13,47.07,43.95
2/5/2024 3:14,47.07,43.96
2/5/2024 3:15,47.01,43.95
2/5/2024 3:16,47.01,43.96
2/5/2024 3:17,46.99,43.95
2/5/2024 3:18,46.99,43.95
2/5/2024 3:19,46.98,43.96
2/5/2024 3:20,46.99,43.95
2/5/2024 3:21,46.94,43.97
2/5/2024 3:22,46.98,43.93
2/5/2024 3:23,46.92,43.93
2/5/2024 3:24,46.92,43.94
2/5/2024 3:25,46.92,43.93
2/5/2024 3:26,46.87,43.93
2/5/2024 3:27,46.87,43.92
2/5/2024 3:28,46.87,43.94
2/5/2024 3:29,46.83,43.93
2/5/2024 3:30,46.81,43.95
2/5/2024 3:31,46.81,43.92
2/5/2024 3:32,46.81,43.92
2/5/2024 3:33,46.8,43.91
2/5/2024 3:34,46.8,43.92
2/5/2024 3:35,46.8,44.04
2/5/2024 3:36,46.87,44
2/5/2024 3:37,46.92,43.99
2/5/2024 3:38,46.99,43.96
2/5/2024 3:39,47.12,43.92
2/5/2024 3:40,47.21,43.89
2/5/2024 3:41,47.34,43.79
2/5/2024 3:42,47.44,43.75
2/5/2024 3:43,47.52,43.66
2/5/2024 3:44,47.61,43.61
2/5/2024 3:45,47.62,43.58
2/5/2024 3:46,47.62,43.6
2/5/2024 3:47,47.64,43.59
2/5/2024 3:48,47.64,43.58
2/5/2024 3:49,47.62,43.55
2/5/2024 3:50,47.61,43.59
2/5/2024 3:51,47.57,43.61
2/5/2024 3:52,47.57,43.62
2/5/2024 3:53,47.57,43.64
2/5/2024 3:54,47.52,43.63
2/5/2024 3:55,47.5,43.63
2/5/2024 3:56,47.48,43.64
2/5/2024 3:57,47.44,43.72
2/5/2024 3:58,47.44,43.72
2/5/2024 3:59,47.43,43.7
2/5/2024 4:00,47.43,43.71
2/5/2024 4:01,47.43,43.67
2/5/2024 4:02,47.39,43.67
2/5/2024 4:03,47.37,43.69
2/5/2024 4:04,47.37,43.68
2/5/2024 4:05,47.34,43.67
2/5/2024 4:06,47.32,43.69
2/5/2024 4:07,47.26,43.71
2/5/2024 4:08,47.26,43.73
2/5/2024 4:09,47.26,43.77
2/5/2024 4:10,47.21,43.76
2/5/2024 4:11,47.21,43.77
2/5/2024 4:12,47.19,43.74
2/5/2024 4:13,47.17,43.76
2/5/2024 4:14,47.17,43.75
2/5/2024 4:15,47.14,43.74
2/5/2024 4:16,47.14,43.76
2/5/2024 4:17,47.1,43.73
2/5/2024 4:18,47.1,43.75
2/5/2024 4:19,47.05,43.76
2/5/2024 4:20,47.05,43.73
2/5/2024 4:21,47.05,43.76
2/5/2024 4:22,47.05,43.76
2/5/2024 4:23,46.99,43.76
2/5/2024 4:24,46.99,43.76
2/5/2024 4:25,46.98,43.74
2/5/2024 4:26,46.94,43.77
2/5/2024 4:27,46.94,43.76
2/5/2024 4:28,46.92,43.77
2/5/2024 4:29,46.89,43.75
2/5/2024 4:30,46.89,43.73
2/5/2024 4:31,46.87,43.75
2/5/2024 4:32,46.87,43.75
2/5/2024 4:33,46.81,43.76
2/5/2024 4:34,46.83,43.74
2/5/2024 4:35,46.81,43.74
2/5/2024 4:36,46.81,43.73
2/5/2024 4:37,46.76,43.75
2/5/2024 4:38,46.76,43.72
2/5/2024 4:39,46.74,43.74
2/5/2024 4:40,46.74,43.75
2/5/2024 4:41,46.71,43.74
2/5/2024 4:42,46.71,43.76
2/5/2024 4:43,46.71,43.72
2/5/2024 4:44,46.69,43.73
2/5/2024 4:45,46.67,43.71
2/5/2024 4:46,46.67,43.71
2/5/2024 4:47,46.63,43.73
2/5/2024 4:48,46.62,43.71
2/5/2024 4:49,46.62,43.71
2/5/2024 4:50,46.62,43.72
2/5/2024 4:51,46.58,43.7
2/5/2024 4:52,46.56,43.7
2/5/2024 4:53,46.56,43.69
2/5/2024 4:54,46.53,43.77
2/5/2024 4:55,46.56,43.77
2/5/2024 4:56,46.58,43.79
2/5/2024 4:57,46.69,43.78
2/5/2024 4:58,46.74,43.75
2/5/2024 4:59,46.87,43.72
2/5/2024 5:00,46.99,43.65
2/5/2024 5:01,47.1,43.61
2/5/2024 5:02,47.21,43.52
2/5/2024 5:03,47.26,43.48
2/5/2024 5:04,47.3,43.42
2/5/2024 5:05,47.34,43.42
2/5/2024 5:06,47.37,43.42
2/5/2024 5:07,47.34,43.39
2/5/2024 5:08,47.34,43.4
2/5/2024 5:09,47.34,43.43
2/5/2024 5:10,47.3,43.39
2/5/2024 5:11,47.3,43.43
2/5/2024 5:12,47.26,43.48
2/5/2024 5:13,47.26,43.48
2/5/2024 5:14,47.25,43.49
2/5/2024 5:15,47.25,43.48
2/5/2024 5:16,47.21,43.49
2/5/2024 5:17,47.19,43.51
2/5/2024 5:18,47.19,43.51
2/5/2024 5:19,47.14,43.52
2/5/2024 5:20,47.12,43.5
2/5/2024 5:21,47.12,43.51
2/5/2024 5:22,47.1,43.51
2/5/2024 5:23,47.07,43.5
2/5/2024 5:24,47.05,43.53
2/5/2024 5:25,47.05,43.54
2/5/2024 5:26,47.01,43.54
2/5/2024 5:27,46.99,43.55
2/5/2024 5:28,46.94,43.55
2/5/2024 5:29,46.92,43.6
2/5/2024 5:30,46.92,43.58
2/5/2024 5:31,46.92,43.61
2/5/2024 5:32,46.89,43.59
2/5/2024 5:33,46.87,43.58
2/5/2024 5:34,46.83,43.59
2/5/2024 5:35,46.81,43.59
2/5/2024 5:36,46.81,43.6
2/5/2024 5:37,46.8,43.59
2/5/2024 5:38,46.76,43.61
2/5/2024 5:39,46.76,43.62
2/5/2024 5:40,46.74,43.61
2/5/2024 5:41,46.71,43.6
2/5/2024 5:42,46.71,43.61
2/5/2024 5:43,46.69,43.61
2/5/2024 5:44,46.67,43.59
2/5/2024 5:45,46.67,43.61
2/5/2024 5:46,46.63,43.6
2/5/2024 5:47,46.62,43.59
2/5/2024 5:48,46.62,43.59
2/5/2024 5:49,46.58,43.61
2/5/2024 5:50,46.56,43.6
2/5/2024 5:51,46.56,43.59
2/5/2024 5:52,46.53,43.56
2/5/2024 5:53,46.53,43.58
2/5/2024 5:54,46.51,43.58
2/5/2024 5:55,46.51,43.61
2/5/2024 5:56,46.49,43.61
2/5/2024 5:57,46.45,43.58
2/5/2024 5:58,46.44,43.55
2/5/2024 5:59,46.4,43.55
2/5/2024 6:00,46.4,43.57
2/5/2024 6:01,46.4,43.64
2/5/2024 6:02,46.44,43.64
2/5/2024 6:03,46.49,43.63
2/5/2024 6:04,46.56,43.61
2/5/2024 6:05,46.63,43.6
2/5/2024 6:06,46.74,43.55
2/5/2024 6:07,46.87,43.51
2/5/2024 6:08,46.99,43.44
2/5/2024 6:09,47.12,43.36
2/5/2024 6:10,47.17,43.32
2/5/2024 6:11,47.21,43.28
2/5/2024 6:12,47.19,43.28
2/5/2024 6:13,47.25,43.28
2/5/2024 6:14,47.25,43.25
